50ms,10,7736040,800,4001880000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,10,9771840,1000,4002360000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,10,11809960,1200,4002840000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,10,14864260,1500,4003560000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,10,17916800,1800,4004280000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,10,19954760,2000,4004760000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,10,21993120,2200,4005240000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,10,25047720,2500,4005960000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,10,28105080,2800,4006640000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,10,30144640,3000,4007120000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,10,33196580,3300,4007840000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,10,35236640,3500,4008320000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,10,38295600,3800,4009040000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,10,40332600,4000,4009520000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,10,45429560,4500,4010720000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,10,50532480,5000,4011920000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,10,55631940,5500,4013080000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,10,60738360,6000,4014280000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,10,70950240,7000,4016680000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,10,87456520,8000,4019040000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,10,91392000,9000,4021440000,SIMPLE,ns3::TcpNewReno,128Mbps
50ms,10,3663720,400,4000080000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,10,7734520,800,4000200000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,10,9769920,1000,4000280000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,10,11806480,1200,4000320000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,10,14859880,1500,4000440000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,10,17913280,1800,4000520000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,10,19948880,2000,4000560000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,10,21984480,2200,4000640000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,10,25037880,2500,4000720000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,10,28091280,2800,4000800000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,10,30126880,3000,4000880000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,10,33180280,3300,4000960000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,10,35215880,3500,4001040000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,10,38273040,3800,4001120000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,10,40304880,4000,4001160000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,10,45393880,4500,4001320000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,10,50487840,5000,4001480000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,10,55577340,5500,4001600000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,10,60672800,6000,4001760000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,10,70845840,7000,4002080000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,10,81032800,8000,4002360000,SIMPLE,ns3::TcpNewReno,1Gbps
50ms,10,91212800,9000,4002680000,SIMPLE,ns3::TcpNewReno,1Gbps
